# Force          
# CofR           : 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
#                
# Time           	total_x total_y total_z	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
4.287            	1.7056992230e-02 2.9465276425e-02 -1.0664748018e-01	(1.4944772272e-02 2.7875537944e-02 -1.0705713935e-01)	(2.1122199577e-03 1.5897384814e-03 4.0965916752e-04)
4.288            	1.6665837846e-02 2.7868437310e-02 -1.0142834256e-01	(1.4550470500e-02 2.6282384200e-02 -1.0184169976e-01)	(2.1153673454e-03 1.5860531096e-03 4.1335720219e-04)
4.289            	1.6659560454e-02 2.7640772351e-02 -1.0039621346e-01	(1.4540913463e-02 2.6058516184e-02 -1.0081326472e-01)	(2.1186469901e-03 1.5822561666e-03 4.1705126220e-04)
4.29             	1.6689725368e-02 2.7465539341e-02 -9.9419786455e-02	(1.4567573984e-02 2.5886969256e-02 -9.9840535974e-02)	(2.1221513835e-03 1.5785700851e-03 4.2074951932e-04)
4.291            	1.6666803193e-02 2.7498157142e-02 -9.9060313858e-02	(1.4541299316e-02 2.5923091237e-02 -9.9484698315e-02)	(2.1255038765e-03 1.5750659049e-03 4.2438445661e-04)
4.292            	1.6651504985e-02 2.7286760207e-02 -9.7892541558e-02	(1.4522510593e-02 2.5715019875e-02 -9.8320649562e-02)	(2.1289943916e-03 1.5717403320e-03 4.2810800363e-04)
4.293            	1.6535441473e-02 2.6792297755e-02 -9.6283776807e-02	(1.4403033417e-02 2.5224331657e-02 -9.6715527127e-02)	(2.1324080553e-03 1.5679660980e-03 4.3175031987e-04)
4.294            	1.6417211478e-02 2.6594317975e-02 -9.5243154725e-02	(1.4281636298e-02 2.5030065116e-02 -9.5678520245e-02)	(2.1355751808e-03 1.5642528588e-03 4.3536551973e-04)
4.295            	1.6500466020e-02 2.6740351651e-02 -9.5350707002e-02	(1.4361616638e-02 2.5179694734e-02 -9.5789576422e-02)	(2.1388493815e-03 1.5606569172e-03 4.3886941988e-04)
4.296            	1.6390601803e-02 2.6369829286e-02 -9.3931187112e-02	(1.4248593980e-02 2.4812888038e-02 -9.4373598340e-02)	(2.1420078233e-03 1.5569412481e-03 4.4241122875e-04)
4.297            	1.6208354058e-02 2.5993261423e-02 -9.2209938119e-02	(1.4063561268e-02 2.4439924185e-02 -9.2655997037e-02)	(2.1447927901e-03 1.5533372384e-03 4.4605891827e-04)
4.298            	1.6395675347e-02 2.5823748396e-02 -9.1568726024e-02	(1.4247419683e-02 2.4274126780e-02 -9.2018325694e-02)	(2.1482556644e-03 1.5496216158e-03 4.4959966948e-04)
4.299            	1.6282375833e-02 2.5603456479e-02 -9.0445772338e-02	(1.4130891359e-02 2.4057462023e-02 -9.0898918181e-02)	(2.1514844746e-03 1.5459944558e-03 4.5314584277e-04)
4.3              	1.6268003695e-02 2.5329729330e-02 -8.9311735973e-02	(1.4113130738e-02 2.3787374312e-02 -8.9768429998e-02)	(2.1548729568e-03 1.5423550184e-03 4.5669402513e-04)
4.301            	1.6557233565e-02 2.5771798727e-02 -9.0055332334e-02	(1.4398093370e-02 2.4232376117e-02 -9.0515585983e-02)	(2.1591401959e-03 1.5394226107e-03 4.6025364919e-04)
4.302            	1.6240640940e-02 2.4819152776e-02 -8.7129433306e-02	(1.4077973609e-02 2.3283446888e-02 -8.7593211690e-02)	(2.1626673314e-03 1.5357058881e-03 4.6377838321e-04)
4.303            	1.6222701972e-02 2.4915599389e-02 -8.7107408141e-02	(1.4056585614e-02 2.3383532569e-02 -8.7574602818e-02)	(2.1661163583e-03 1.5320668202e-03 4.6719467622e-04)
4.304            	1.6138907617e-02 2.4479322635e-02 -8.5377166308e-02	(1.3969413720e-02 2.2950843056e-02 -8.5847832231e-02)	(2.1694938969e-03 1.5284795790e-03 4.7066592339e-04)
4.305            	1.6087064302e-02 2.4192225852e-02 -8.4192077523e-02	(1.3914158826e-02 2.2667344708e-02 -8.4666205962e-02)	(2.1729054766e-03 1.5248811433e-03 4.7412843828e-04)
4.306            	1.6094329799e-02 2.4016936417e-02 -8.3375220127e-02	(1.3917899399e-02 2.2495716058e-02 -8.3852766011e-02)	(2.1764304008e-03 1.5212203585e-03 4.7754588420e-04)
4.307            	1.5923309306e-02 2.3889743700e-02 -8.2725659950e-02	(1.3743722117e-02 2.2372292963e-02 -8.3206533025e-02)	(2.1795871896e-03 1.5174507372e-03 4.8087307473e-04)
4.308            	1.5925053155e-02 2.3457545222e-02 -8.1081525222e-02	(1.3742117482e-02 2.1943827481e-02 -8.1565780736e-02)	(2.1829356737e-03 1.5137177413e-03 4.8425551474e-04)
4.309            	1.5773396722e-02 2.2789142916e-02 -7.8733555501e-02	(1.3587238314e-02 2.1279303154e-02 -7.9221233488e-02)	(2.1861584088e-03 1.5098397613e-03 4.8767798635e-04)
4.31             	1.5849589349e-02 2.2762477030e-02 -7.8212997181e-02	(1.3659957022e-02 2.1256233876e-02 -7.8704136222e-02)	(2.1896323266e-03 1.5062431540e-03 4.9113904044e-04)
4.311            	1.6027212023e-02 2.2957275248e-02 -7.8566735459e-02	(1.3833713070e-02 2.1454415490e-02 -7.9061219233e-02)	(2.1934989529e-03 1.5028597580e-03 4.9448377411e-04)
4.312            	1.5867812518e-02 2.2390017748e-02 -7.6624706637e-02	(1.3670648806e-02 2.0890792607e-02 -7.7122565789e-02)	(2.1971637127e-03 1.4992251409e-03 4.9785915163e-04)
4.313            	1.5898608084e-02 2.2253511855e-02 -7.5822724406e-02	(1.3697635063e-02 2.0757742609e-02 -7.6323960245e-02)	(2.2009730213e-03 1.4957692460e-03 5.0123583948e-04)
4.314            	1.5843936684e-02 2.1976699516e-02 -7.4702518732e-02	(1.3639217277e-02 2.0484411478e-02 -7.5207124944e-02)	(2.2047194068e-03 1.4922880373e-03 5.0460621268e-04)
4.315            	1.5768336647e-02 2.1774056718e-02 -7.3830993588e-02	(1.3560004615e-02 2.0285220498e-02 -7.4338938958e-02)	(2.2083320318e-03 1.4888362199e-03 5.0794537001e-04)
4.316            	1.5693238984e-02 2.1431524185e-02 -7.2514852467e-02	(1.3481371461e-02 1.9946199938e-02 -7.3026122386e-02)	(2.2118675224e-03 1.4853242473e-03 5.1126991962e-04)
4.317            	1.5730486880e-02 2.1175841783e-02 -7.1415230768e-02	(1.3514796737e-02 1.9693951542e-02 -7.1929869100e-02)	(2.2156901431e-03 1.4818902408e-03 5.1463833190e-04)
4.318            	1.5917031247e-02 2.1785133548e-02 -7.2768994151e-02	(1.3697430471e-02 2.0306176166e-02 -7.3286867034e-02)	(2.2196007760e-03 1.4789573818e-03 5.1787288274e-04)
4.319            	1.5553624353e-02 2.0739470905e-02 -6.9550968357e-02	(1.3330629208e-02 1.9263995152e-02 -7.0072119625e-02)	(2.2229951443e-03 1.4754757535e-03 5.2115126834e-04)
4.32             	1.5554415813e-02 2.0430234152e-02 -6.8504703528e-02	(1.3327820859e-02 1.8958385118e-02 -6.9029104429e-02)	(2.2265949534e-03 1.4718490343e-03 5.2440090018e-04)
4.321            	1.5549753004e-02 2.0279152058e-02 -6.7716559749e-02	(1.3319511346e-02 1.8810845418e-02 -6.8244195874e-02)	(2.2302416586e-03 1.4683066394e-03 5.2763612434e-04)
4.322            	1.5336673843e-02 1.9975471348e-02 -6.6685053099e-02	(1.3103258631e-02 1.8510995550e-02 -6.7215820173e-02)	(2.2334152116e-03 1.4644757981e-03 5.3076707348e-04)
4.323            	1.5394116497e-02 1.9481162067e-02 -6.4854434100e-02	(1.3157143067e-02 1.8020412188e-02 -6.5388450324e-02)	(2.2369734305e-03 1.4607498790e-03 5.3401622309e-04)
4.324            	1.5390583906e-02 1.9442739947e-02 -6.4532090234e-02	(1.3149979315e-02 1.7985675272e-02 -6.5069284983e-02)	(2.2406045908e-03 1.4570646758e-03 5.3719474921e-04)
4.325            	1.5331083246e-02 1.9214206973e-02 -6.3676264700e-02	(1.3086941577e-02 1.7760900900e-02 -6.4216586862e-02)	(2.2441416684e-03 1.4533060729e-03 5.4032216106e-04)
4.326            	1.5331275781e-02 1.8978707670e-02 -6.2628101875e-02	(1.3083475288e-02 1.7529027613e-02 -6.3171561466e-02)	(2.2478004922e-03 1.4496800571e-03 5.4345959030e-04)
4.327            	1.5462443670e-02 1.9670975886e-02 -6.4349951039e-02	(1.3211005057e-02 1.8224563402e-02 -6.4896335067e-02)	(2.2514386136e-03 1.4464124844e-03 5.4638402792e-04)
4.328            	1.5205210366e-02 1.8498105501e-02 -6.0680418418e-02	(1.2950292120e-02 1.7055285926e-02 -6.1229922770e-02)	(2.2549182455e-03 1.4428195757e-03 5.4950435227e-04)
4.329            	1.5233951176e-02 1.8151269457e-02 -5.9469180050e-02	(1.2975295468e-02 1.6712151515e-02 -6.0021817223e-02)	(2.2586557081e-03 1.4391179420e-03 5.5263717378e-04)
4.33             	1.5127168473e-02 1.7789088001e-02 -5.8111780291e-02	(1.2864876952e-02 1.6353630508e-02 -5.8667565542e-02)	(2.2622915212e-03 1.4354574932e-03 5.5578525080e-04)
4.331            	1.5342165352e-02 1.7594759436e-02 -5.7233002454e-02	(1.3075515936e-02 1.6162795505e-02 -5.7791990414e-02)	(2.2666494164e-03 1.4319639314e-03 5.5898796029e-04)
4.332            	1.5169158251e-02 1.7348583591e-02 -5.6414224775e-02	(1.2898549431e-02 1.5920278813e-02 -5.6976350946e-02)	(2.2706088201e-03 1.4283047783e-03 5.6212617085e-04)
4.333            	1.5351465240e-02 1.7287687716e-02 -5.5940598043e-02	(1.3076355030e-02 1.5862842880e-02 -5.6505873364e-02)	(2.2751102109e-03 1.4248448365e-03 5.6527532056e-04)
4.334            	1.5061531289e-02 1.6816011753e-02 -5.4419507779e-02	(1.2782610078e-02 1.5394872683e-02 -5.4987867318e-02)	(2.2789212106e-03 1.4211390696e-03 5.6835953875e-04)
4.335            	1.5033926605e-02 1.6610065784e-02 -5.3652994591e-02	(1.2751173286e-02 1.5192679057e-02 -5.4224385788e-02)	(2.2827533184e-03 1.4173867275e-03 5.7139119637e-04)
4.336            	1.4955865131e-02 1.6206791066e-02 -5.2207251473e-02	(1.2669310441e-02 1.4793120573e-02 -5.2781698772e-02)	(2.2865546899e-03 1.4136704933e-03 5.7444729905e-04)
4.337            	1.4925784239e-02 1.5801303227e-02 -5.0825477536e-02	(1.2635368675e-02 1.4391437561e-02 -5.1402978884e-02)	(2.2904155645e-03 1.4098656664e-03 5.7750134840e-04)
4.338            	1.4830862632e-02 1.5934971897e-02 -5.1011050037e-02	(1.2536967267e-02 1.4528806362e-02 -5.1591441346e-02)	(2.2938953647e-03 1.4061655347e-03 5.8039130927e-04)
4.339            	1.5046922165e-02 1.5611208605e-02 -4.9752221261e-02	(1.2748765508e-02 1.4208576488e-02 -5.0335636871e-02)	(2.2981566572e-03 1.4026321174e-03 5.8341560998e-04)
4.34             	1.4891795620e-02 1.5246353689e-02 -4.8602812795e-02	(1.2589713235e-02 1.3847457850e-02 -4.9189188950e-02)	(2.3020823842e-03 1.3988958391e-03 5.8637615446e-04)
4.341            	1.4825366899e-02 1.4933811180e-02 -4.7471816645e-02	(1.2519403745e-02 1.3538607508e-02 -4.8061159079e-02)	(2.3059631542e-03 1.3952036724e-03 5.8934243355e-04)
4.342            	1.4661663007e-02 1.4738867470e-02 -4.6661896418e-02	(1.2352178071e-02 1.3347303307e-02 -4.7254139090e-02)	(2.3094849365e-03 1.3915641627e-03 5.9224267205e-04)
4.343            	1.4663282560e-02 1.4214903536e-02 -4.5075270025e-02	(1.2350135696e-02 1.2827237880e-02 -4.5670442833e-02)	(2.3131468636e-03 1.3876656555e-03 5.9517280801e-04)
4.344            	1.4700380298e-02 1.4031715778e-02 -4.4303583377e-02	(1.2383380363e-02 1.2647829903e-02 -4.4901670654e-02)	(2.3169999352e-03 1.3838858750e-03 5.9808727634e-04)
4.345            	1.4752227615e-02 1.3762330010e-02 -4.3237188706e-02	(1.2431136308e-02 1.2382090863e-02 -4.3838249202e-02)	(2.3210913076e-03 1.3802391478e-03 6.0106049597e-04)
4.346            	1.4647152470e-02 1.3322395774e-02 -4.1897461663e-02	(1.2322098187e-02 1.1946009520e-02 -4.2501460597e-02)	(2.3250542834e-03 1.3763862536e-03 6.0399893365e-04)
4.347            	1.4605581092e-02 1.3126193399e-02 -4.1126124390e-02	(1.2276606668e-02 1.1753591517e-02 -4.1733030003e-02)	(2.3289744238e-03 1.3726018820e-03 6.0690561345e-04)
4.348            	1.4515552667e-02 1.2828684672e-02 -4.0166141327e-02	(1.2182818125e-02 1.1460000906e-02 -4.0775895678e-02)	(2.3327345418e-03 1.3686837660e-03 6.0975435146e-04)
4.349            	1.4394316388e-02 1.2451875538e-02 -3.8796224799e-02	(1.2058063595e-02 1.1087012134e-02 -3.9408887648e-02)	(2.3362527937e-03 1.3648634042e-03 6.1266284873e-04)
4.35             	1.4537536711e-02 1.2186884438e-02 -3.7899835622e-02	(1.2197219889e-02 1.0825777535e-02 -3.8515411695e-02)	(2.3403168228e-03 1.3611069026e-03 6.1557607260e-04)
4.351            	1.4225049918e-02 1.1888180252e-02 -3.7149630891e-02	(1.1881440283e-02 1.0531299168e-02 -3.7767916399e-02)	(2.3436096353e-03 1.3568810836e-03 6.1828550855e-04)
4.352            	1.4457474592e-02 1.1792239728e-02 -3.6397768651e-02	(1.2109913784e-02 1.0439050524e-02 -3.7018874043e-02)	(2.3475608078e-03 1.3531892042e-03 6.2110539254e-04)
4.353            	1.4652580977e-02 1.1372110451e-02 -3.4979662637e-02	(1.2300309213e-02 1.0022526231e-02 -3.5603706022e-02)	(2.3522717638e-03 1.3495842204e-03 6.2404338533e-04)
4.354            	1.4330411580e-02 1.0823335273e-02 -3.3307223968e-02	(1.1974148266e-02 9.4775487045e-03 -3.3934157182e-02)	(2.3562633141e-03 1.3457865683e-03 6.2693321394e-04)
4.355            	1.4348633588e-02 1.0806871471e-02 -3.3080402198e-02	(1.1988318688e-02 9.4647357221e-03 -3.3710167790e-02)	(2.3603149000e-03 1.3421357489e-03 6.2976559209e-04)
4.356            	1.4369100011e-02 1.0440517623e-02 -3.1826130918e-02	(1.2004559906e-02 9.1019932132e-03 -3.2458770556e-02)	(2.3645401043e-03 1.3385244100e-03 6.3263963777e-04)
4.357            	1.3458526506e-02 1.1628941221e-02 -3.5486997134e-02	(1.1092375269e-02 1.0294169977e-02 -3.6121799060e-02)	(2.3661512373e-03 1.3347712431e-03 6.3480192578e-04)
4.358            	1.3617304187e-02 1.1057025848e-02 -3.3578477177e-02	(1.1248894081e-02 9.7259079399e-03 -3.4215629307e-02)	(2.3684101054e-03 1.3311179085e-03 6.3715212977e-04)
4.359            	1.3674856151e-02 1.0576909875e-02 -3.1977990467e-02	(1.1303831474e-02 9.2493898196e-03 -3.2617606006e-02)	(2.3710246767e-03 1.3275200558e-03 6.3961553882e-04)
4.36             	1.3764513324e-02 1.0100463874e-02 -3.0513223097e-02	(1.1390484621e-02 8.7765995346e-03 -3.1155347552e-02)	(2.3740287029e-03 1.3238643390e-03 6.4212445569e-04)
4.361            	1.3799079443e-02 9.7176118048e-03 -2.9165451091e-02	(1.1421768616e-02 8.3972550962e-03 -2.9810162646e-02)	(2.3773108267e-03 1.3203567086e-03 6.4471155515e-04)
4.362            	1.3822952474e-02 9.3509394992e-03 -2.7980798700e-02	(1.1442166993e-02 8.0340909553e-03 -2.8628132043e-02)	(2.3807854814e-03 1.3168485440e-03 6.4733334256e-04)
4.363            	1.3803308999e-02 9.0053019874e-03 -2.6784430207e-02	(1.1418995671e-02 7.6918986045e-03 -2.7434410622e-02)	(2.3843133286e-03 1.3134033829e-03 6.4998041576e-04)
4.364            	1.4086511012e-02 8.8602211021e-03 -2.5994279745e-02	(1.1697803928e-02 7.5498218288e-03 -2.6647043186e-02)	(2.3887070834e-03 1.3103992733e-03 6.5276344136e-04)
4.365            	1.3882080707e-02 8.3412616282e-03 -2.4587759872e-02	(1.1489426632e-02 7.0342495158e-03 -2.5243234358e-02)	(2.3926540751e-03 1.3070121124e-03 6.5547448644e-04)
4.366            	1.3800752042e-02 9.1273710248e-03 -2.6078805320e-02	(1.1405136347e-02 7.8228891466e-03 -2.6736852197e-02)	(2.3956156957e-03 1.3044818781e-03 6.5804687750e-04)
4.367            	1.3644125849e-02 7.4242417698e-03 -2.1689648648e-02	(1.1244970808e-02 6.1232451356e-03 -2.2350435666e-02)	(2.3991550409e-03 1.3009966343e-03 6.6078701819e-04)
4.368            	1.3850123139e-02 6.1029674171e-03 -1.8041104881e-02	(1.1446631958e-02 4.8061298828e-03 -1.8704777012e-02)	(2.4034911806e-03 1.2968375342e-03 6.6367213116e-04)
4.369            	1.4773300871e-02 5.8992142868e-03 -1.6197762071e-02	(1.2362740035e-02 4.6045746918e-03 -1.6865074842e-02)	(2.4105608365e-03 1.2946395950e-03 6.6731277061e-04)
4.37             	1.4345209078e-02 5.8223798724e-03 -1.6425438655e-02	(1.1928834371e-02 4.5307235330e-03 -1.7095926850e-02)	(2.4163747078e-03 1.2916563394e-03 6.7048819423e-04)
4.371            	1.4109831349e-02 5.4988839897e-03 -1.5527765037e-02	(1.1688282277e-02 4.2105196843e-03 -1.6201279585e-02)	(2.4215490725e-03 1.2883643055e-03 6.7351454813e-04)
4.372            	1.4083812915e-02 5.4784476640e-03 -1.5550592101e-02	(1.1657098458e-02 4.1934365407e-03 -1.6226961180e-02)	(2.4267144571e-03 1.2850111233e-03 6.7636907830e-04)
4.373            	1.3936389132e-02 5.1898949670e-03 -1.4489765395e-02	(1.1504838344e-02 3.9081217035e-03 -1.5169013198e-02)	(2.4315507879e-03 1.2817732635e-03 6.7924780298e-04)
4.374            	1.3915162159e-02 4.9060055606e-03 -1.3630543217e-02	(1.1478738056e-02 3.6275095273e-03 -1.4312649357e-02)	(2.4364241027e-03 1.2784960332e-03 6.8210614040e-04)
4.375            	1.3797077722e-02 4.5239161714e-03 -1.2554945376e-02	(1.1355973065e-02 3.2488707534e-03 -1.3239863639e-02)	(2.4411046571e-03 1.2750454180e-03 6.8491826310e-04)
4.376            	1.3746620186e-02 4.3206060208e-03 -1.1723288060e-02	(1.1300894712e-02 3.0488030518e-03 -1.2411049283e-02)	(2.4457254736e-03 1.2718029690e-03 6.8776122298e-04)
4.377            	1.3597867411e-02 4.0479815730e-03 -1.0931516064e-02	(1.1147878510e-02 2.7794808689e-03 -1.1622047617e-02)	(2.4499889010e-03 1.2685007041e-03 6.9053155273e-04)
4.378            	1.3670579011e-02 3.8543230079e-03 -1.0262087268e-02	(1.1216067459e-02 2.5890581103e-03 -1.0955403496e-02)	(2.4545115519e-03 1.2652648975e-03 6.9331622800e-04)
4.379            	1.3580951239e-02 3.5852176973e-03 -9.4935303418e-03	(1.1122043958e-02 2.3232670075e-03 -1.0189577368e-02)	(2.4589072802e-03 1.2619506898e-03 6.9604702661e-04)
4.38             	1.3542129963e-02 3.3825423371e-03 -8.7689631973e-03	(1.1078853764e-02 2.1238078216e-03 -9.4677285433e-03)	(2.4632761993e-03 1.2587345155e-03 6.9876534605e-04)
4.381            	1.3835045824e-02 4.0158145435e-03 -1.0425853906e-02	(1.1366819108e-02 2.7600317654e-03 -1.1127191475e-02)	(2.4682267168e-03 1.2557827781e-03 7.0133756909e-04)
4.382            	1.3645088903e-02 3.2874390443e-03 -8.1425669791e-03	(1.1172030340e-02 2.0344540838e-03 -8.8466552818e-03)	(2.4730585631e-03 1.2529849605e-03 7.0408830271e-04)
4.383            	1.3318725862e-02 2.3112068410e-03 -5.5264159235e-03	(1.0841519081e-02 1.0615394860e-03 -6.2332723679e-03)	(2.4772067802e-03 1.2496673550e-03 7.0685644435e-04)
4.384            	1.3361814818e-02 2.2503475252e-03 -5.1290872102e-03	(1.0880329080e-02 1.0037301512e-03 -5.8387364734e-03)	(2.4814857380e-03 1.2466173740e-03 7.0964926326e-04)
4.385            	1.3362682928e-02 1.8996523183e-03 -4.0114794805e-03	(1.0876744879e-02 6.5603038857e-04 -4.7239617439e-03)	(2.4859380490e-03 1.2436219298e-03 7.1248226340e-04)
4.386            	1.2041644335e-02 3.7122814703e-03 -9.4907584034e-03	(9.5550649792e-03 2.4719156938e-03 -1.0205068490e-02)	(2.4865793558e-03 1.2403657765e-03 7.1431008652e-04)
4.387            	1.2218699260e-02 2.9391300998e-03 -7.1122235389e-03	(9.7306535751e-03 1.7019078783e-03 -7.8286339209e-03)	(2.4880456850e-03 1.2372222215e-03 7.1641038194e-04)
4.388            	1.2405092165e-02 2.4683805856e-03 -5.7077512422e-03	(9.9148262890e-03 1.2342605067e-03 -6.4264203773e-03)	(2.4902658764e-03 1.2341200789e-03 7.1866913509e-04)
4.389            	1.2351443739e-02 2.1425083142e-03 -4.5513942081e-03	(9.8589640446e-03 9.1131593677e-04 -5.2723988691e-03)	(2.4924796942e-03 1.2311923774e-03 7.2100466101e-04)
4.39             	1.2506000821e-02 1.5775386004e-03 -2.9425684407e-03	(1.0010636065e-02 3.4931284258e-04 -3.6660015194e-03)	(2.4953647557e-03 1.2282257578e-03 7.2343307870e-04)
4.391            	1.2538520651e-02 1.0092685212e-03 -1.2233804012e-03	(1.0039950059e-02 -2.1603302045e-04 -1.9493554469e-03)	(2.4985705923e-03 1.2253015416e-03 7.2597504571e-04)
4.392            	1.2676193109e-02 6.4426024387e-04 -7.5425357729e-05	(1.0173920318e-02 -5.7823395859e-04 -8.0401842332e-04)	(2.5022727914e-03 1.2224942025e-03 7.2859306559e-04)
4.393            	1.2668628107e-02 3.0692544119e-04 1.1014636325e-03	(1.0162507148e-02 -9.1294483120e-04 3.7018157631e-04)	(2.5061209588e-03 1.2198702724e-03 7.3128205616e-04)
4.394            	1.2792365361e-02 -3.3199446199e-04 2.7826987856e-03	(1.0281905523e-02 -1.5490417033e-03 2.0486912309e-03)	(2.5104598386e-03 1.2170472413e-03 7.3400755465e-04)
4.395            	1.2816944717e-02 -5.8240123143e-04 3.7305463327e-03	(1.0301979260e-02 -1.7969015549e-03 2.9937365352e-03)	(2.5149654578e-03 1.2145003234e-03 7.3680979744e-04)
4.396            	1.2853045728e-02 -1.0571827980e-03 5.1398112853e-03	(1.0333342134e-02 -2.2691418771e-03 4.4001596896e-03)	(2.5197035946e-03 1.2119590790e-03 7.3965159578e-04)
4.397            	1.2887006930e-02 -1.3584296607e-03 6.1964526201e-03	(1.0362386479e-02 -2.5680684849e-03 5.4538903350e-03)	(2.5246204511e-03 1.2096388242e-03 7.4256228509e-04)
4.398            	1.2900579727e-02 -1.6053013109e-03 6.8876639958e-03	(1.0371047651e-02 -2.8125746664e-03 6.1422384966e-03)	(2.5295320759e-03 1.2072733555e-03 7.4542549916e-04)
4.399            	1.2834937208e-02 -2.0403980512e-03 8.1010828250e-03	(1.0300491695e-02 -3.2452245086e-03 7.3527974121e-03)	(2.5344455131e-03 1.2048264574e-03 7.4828541298e-04)
4.4              	1.2783840295e-02 -2.4144480290e-03 9.1844168377e-03	(1.0244521033e-02 -3.6168188336e-03 8.4332762402e-03)	(2.5393192619e-03 1.2023708045e-03 7.5114059753e-04)
4.401            	1.2635829468e-02 -2.7766098735e-03 1.0159255474e-02	(1.0091938935e-02 -3.9764135810e-03 9.4053186891e-03)	(2.5438905331e-03 1.1998037075e-03 7.5393678532e-04)
4.402            	1.2767673367e-02 -3.0397705649e-03 1.1059870746e-02	(1.0218784873e-02 -4.2372106167e-03 1.0303060053e-02)	(2.5488884936e-03 1.1974400518e-03 7.5681069285e-04)
4.403            	1.2669442024e-02 -3.4393862131e-03 1.2283936884e-02	(1.0115677711e-02 -4.6345731697e-03 1.1524216925e-02)	(2.5537643123e-03 1.1951869565e-03 7.5971995954e-04)
4.404            	1.2859815697e-02 -3.5885165635e-03 1.2828055433e-02	(1.0300619232e-02 -4.7815799389e-03 1.2065411582e-02)	(2.5591964654e-03 1.1930633754e-03 7.6264385048e-04)
